ID_AREAS_PRIORITARIAS_SBN_2022;AREA_M2;EXP_ALAG;EXP_DESL;EXP_INUN;EXP_ONDA;VUL_ALAG;VUL_DESL;VUL_INUN;VUL_ONDA;AC_ALAG;AC_DESL;AC_INUN;AC_ONDA;CON_AMB;CON_ANT;CON_TOT;SBN_ALAG;SBN_DESL;SBN_INUN;SBN_ONDA;GEOMETRIA
2684;113310.77;1.3;1.92;0.07;3.2;2.25;2.95;1.94;2.55;1.78;2.44;1.0;2.88;2.5;0.0;1.25;1.52;1.85;1.13;2.07;MULTIPOLYGON (((607413.76 7792209.25, 607525.45 7792382.34, 607424.02 7792563.13, 607210.89 7792570.83, 607099.20 7792397.74, 607200.63 7792216.95, 607413.76 7792209.25)))
2685;113312.91;1.45;0.0;0.33;3.8;2.15;;1.95;2.3;1.8;;1.14;3.05;2.5;0.0;1.25;1.53;;1.19;2.15;MULTIPOLYGON (((607099.20 7792397.74, 607210.89 7792570.83, 607109.46 7792751.63, 606896.33 7792759.33, 606784.63 7792586.24, 606886.07 7792405.44, 607099.20 7792397.74)))
2686;113302.51;1.25;0.11;0.62;3.25;2.1;2.7;1.99;2.45;1.68;1.41;1.31;2.85;3.75;0.0;1.88;1.78;1.65;1.6;2.37;MULTIPOLYGON (((607078.68 7791689.99, 607190.37 7791863.08, 607088.94 7792043.86, 606875.82 7792051.56, 606764.13 7791878.48, 606865.56 7791697.70, 607078.68 7791689.99)))
2687;113304.65;1.25;0.0;0.0;3.0;2.5;;;3.35;1.88;;;3.18;2.5;1.67;2.09;1.99;;;2.64;MULTIPOLYGON (((606764.13 7791878.48, 606875.82 7792051.56, 606774.38 7792232.35, 606561.26 7792240.05, 606449.57 7792066.97, 606551.01 7791886.18, 606764.13 7791878.48)))
2688;113305.57;1.25;1.01;0.0;2.65;2.0;3.1;;1.65;1.63;2.06;;2.15;2.5;0.0;1.25;1.44;1.66;;1.7;MULTIPOLYGON (((607403.49 7791855.37, 607515.19 7792028.46, 607413.76 7792209.25, 607200.63 7792216.95, 607088.94 7792043.86, 607190.37 7791863.08, 607403.49 7791855.37)))
2689;113423.58;0.45;0.0;0.0;2.95;0.3;;;0.5;0.38;;;1.73;1.25;0.0;0.63;0.51;;;1.18;MULTIPOLYGON (((603172.68 7800512.86, 603284.38 7800686.07, 603182.88 7800866.98, 602969.68 7800874.68, 602857.99 7800701.46, 602959.49 7800520.55, 603172.68 7800512.86)))
2690;113426.65;1.45;0.0;0.0;3.3;2.4;;;2.65;1.92;;;2.97;1.25;1.67;1.46;1.69;;;2.22;MULTIPOLYGON (((603497.57 7800678.38, 603609.27 7800851.60, 603507.77 7801032.51, 603294.57 7801040.21, 603182.88 7800866.98, 603284.38 7800686.07, 603497.57 7800678.38)))
2691;113418.4;0.9;0.0;0.0;3.35;1.0;;;1.5;0.95;;;2.42;0.0;1.67;0.84;0.9;;;1.63;MULTIPOLYGON (((603162.49 7800158.75, 603274.18 7800331.96, 603172.68 7800512.86, 602959.49 7800520.55, 602847.80 7800347.34, 602949.30 7800166.44, 603162.49 7800158.75)))
2692;113421.47;1.55;0.0;0.0;3.3;2.05;;;3.1;1.8;;;3.2;1.25;1.67;1.46;1.63;;;2.33;MULTIPOLYGON (((603487.37 7800324.26, 603599.07 7800497.48, 603497.57 7800678.38, 603284.38 7800686.07, 603172.68 7800512.86, 603274.18 7800331.96, 603487.37 7800324.26)))
2693;113404.03;0.55;0.0;0.0;3.65;0.85;;;1.05;0.7;;;2.35;1.25;0.0;0.63;0.67;;;1.49;MULTIPOLYGON (((602177.70 7799308.13, 602289.38 7799481.32, 602187.88 7799662.21, 601974.70 7799669.90, 601863.02 7799496.71, 601964.52 7799315.82, 602177.70 7799308.13)))
2694;113410.16;1.4;0.0;0.0;3.2;2.45;;;2.7;1.93;;;2.95;0.0;0.0;0.0;0.97;;;1.48;MULTIPOLYGON (((602827.42 7799639.13, 602939.11 7799812.33, 602837.61 7799993.23, 602624.43 7800000.92, 602512.74 7799827.72, 602614.24 7799646.83, 602827.42 7799639.13)))
2695;113413.22;1.5;0.0;0.0;3.05;3.0;;;3.35;2.25;;;3.2;0.0;0.0;0.0;1.13;;;1.6;MULTIPOLYGON (((603152.30 7799804.64, 603263.99 7799977.85, 603162.49 7800158.75, 602949.30 7800166.44, 602837.61 7799993.23, 602939.11 7799812.33, 603152.30 7799804.64)))
2696;113415.34;0.5;0.0;0.0;3.15;0.6;;;0.7;0.55;;;1.92;0.0;0.0;0.0;0.28;;;0.96;MULTIPOLYGON (((602837.61 7799993.23, 602949.30 7800166.44, 602847.80 7800347.34, 602634.61 7800355.03, 602522.93 7800181.82, 602624.43 7800000.92, 602837.61 7799993.23)))
2697;113404.98;1.35;0.0;0.0;3.2;2.9;;;2.8;2.13;;;3.0;2.5;0.0;1.25;1.69;;;2.13;MULTIPOLYGON (((602817.24 7799285.05, 602928.92 7799458.24, 602827.42 7799639.13, 602614.24 7799646.83, 602502.56 7799473.63, 602604.06 7799292.74, 602817.24 7799285.05)))
2698;113407.09;0.9;0.0;0.0;3.1;1.7;;;1.95;1.3;;;2.53;1.25;1.67;1.46;1.38;;;2.0;MULTIPOLYGON (((602502.56 7799473.63, 602614.24 7799646.83, 602512.74 7799827.72, 602299.56 7799835.41, 602187.88 7799662.21, 602289.38 7799481.32, 602502.56 7799473.63)))
2699;113408.04;1.35;0.0;0.0;3.35;2.8;;;2.85;2.08;;;3.1;2.5;1.67;2.09;2.09;;;2.6;MULTIPOLYGON (((603142.10 7799450.55, 603253.79 7799623.75, 603152.30 7799804.64, 602939.11 7799812.33, 602827.42 7799639.13, 602928.92 7799458.24, 603142.10 7799450.55)))
2700;113383.29;1.1;0.0;0.0;3.15;1.75;;;2.65;1.43;;;2.9;1.25;0.0;0.63;1.03;;;1.77;MULTIPOLYGON (((602136.98 7797891.89, 602248.66 7798065.07, 602147.16 7798245.94, 601934.00 7798253.63, 601822.32 7798080.45, 601923.82 7797899.59, 602136.98 7797891.89)))
2701;113386.36;1.2;0.0;0.0;3.4;2.25;;;3.15;1.73;;;3.28;2.5;1.67;2.09;1.91;;;2.68;MULTIPOLYGON (((602461.82 7798057.37, 602573.50 7798230.55, 602472.01 7798411.42, 602258.84 7798419.11, 602147.16 7798245.94, 602248.66 7798065.07, 602461.82 7798057.37)))
2702;113388.48;1.25;0.0;0.0;3.45;1.6;;;1.7;1.43;;;2.58;1.25;0.0;0.63;1.03;;;1.61;MULTIPOLYGON (((602147.16 7798245.94, 602258.84 7798419.11, 602157.34 7798599.99, 601944.17 7798607.68, 601832.50 7798434.50, 601934.00 7798253.63, 602147.16 7798245.94)))
2703;113378.11;1.45;3.96;0.0;3.15;2.25;3.3;;3.35;1.85;3.63;;3.25;1.25;1.67;1.46;1.66;2.55;;2.36;MULTIPOLYGON (((602126.80 7797537.86, 602238.47 7797711.03, 602136.98 7797891.89, 601923.82 7797899.59, 601812.15 7797726.42, 601913.64 7797545.56, 602126.80 7797537.86)))
2704;113380.22;0.25;0.2;0.0;2.65;0.25;0.3;;0.4;0.25;0.25;;1.53;1.25;0.0;0.63;0.44;0.44;;1.08;MULTIPOLYGON (((601812.15 7797726.42, 601923.82 7797899.59, 601822.32 7798080.45, 601609.16 7798088.15, 601497.49 7797914.98, 601598.99 7797734.11, 601812.15 7797726.42)))
2705;113381.17;1.5;2.8;0.0;3.5;2.25;3.05;;3.25;1.88;2.93;;3.38;2.5;1.67;2.09;1.99;2.51;;2.74;MULTIPOLYGON (((602451.64 7797703.33, 602563.31 7797876.50, 602461.82 7798057.37, 602248.66 7798065.07, 602136.98 7797891.89, 602238.47 7797711.03, 602451.64 7797703.33)))
2706;113387.3;1.45;0.0;0.0;3.65;1.85;;;3.1;1.65;;;3.38;2.5;0.0;1.25;1.45;;;2.32;MULTIPOLYGON (((603101.32 7798034.29, 603213.01 7798207.46, 603111.52 7798388.34, 602898.35 7798396.03, 602786.67 7798222.85, 602888.16 7798041.98, 603101.32 7798034.29)))
2707;113389.42;1.65;0.0;0.0;3.75;1.95;;;3.05;1.8;;;3.4;2.5;1.67;2.09;1.94;;;2.75;MULTIPOLYGON (((602786.67 7798222.85, 602898.35 7798396.03, 602796.86 7798576.91, 602583.68 7798584.60, 602472.01 7798411.42, 602573.50 7798230.55, 602786.67 7798222.85)))
2708;113390.37;1.0;0.0;0.0;2.5;1.9;;;3.1;1.45;;;2.8;1.25;0.0;0.63;1.04;;;1.72;MULTIPOLYGON (((603426.18 7798199.77, 603537.86 7798372.95, 603436.38 7798553.83, 603223.20 7798561.52, 603111.52 7798388.34, 603213.01 7798207.46, 603426.18 7798199.77)))
2709;113392.49;1.5;0.0;0.0;3.15;2.25;;;3.3;1.88;;;3.22;2.5;0.0;1.25;1.57;;;2.24;MULTIPOLYGON (((603111.52 7798388.34, 603223.20 7798561.52, 603121.71 7798742.40, 602908.54 7798750.09, 602796.86 7798576.91, 602898.35 7798396.03, 603111.52 7798388.34)))
2710;113382.12;0.65;0.0;0.0;3.8;1.7;;;2.6;1.18;;;3.2;1.25;0.0;0.63;0.91;;;1.92;MULTIPOLYGON (((603091.13 7797680.25, 603202.81 7797853.42, 603101.32 7798034.29, 602888.16 7798041.98, 602776.48 7797868.81, 602877.97 7797687.95, 603091.13 7797680.25)))
2711;113384.24;1.5;0.01;0.0;3.65;2.1;3.0;;3.05;1.8;1.51;;3.35;2.5;0.0;1.25;1.53;1.38;;2.3;MULTIPOLYGON (((602776.48 7797868.81, 602888.16 7798041.98, 602786.67 7798222.85, 602573.50 7798230.55, 602461.82 7798057.37, 602563.31 7797876.50, 602776.48 7797868.81)))
2712;113385.18;0.85;0.0;0.0;3.65;1.7;;;2.6;1.27;;;3.13;0.0;0.0;0.0;0.64;;;1.57;MULTIPOLYGON (((603415.98 7797845.73, 603527.66 7798018.90, 603426.18 7798199.77, 603213.01 7798207.46, 603101.32 7798034.29, 603202.81 7797853.42, 603415.98 7797845.73)))
2713;113396.73;1.65;0.0;0.0;3.65;3.15;;;3.3;2.4;;;3.47;1.25;0.0;0.63;1.52;;;2.05;MULTIPOLYGON (((602482.19 7798765.48, 602593.87 7798938.67, 602492.38 7799119.55, 602279.20 7799127.24, 602167.52 7798954.05, 602269.02 7798773.17, 602482.19 7798765.48)))
2714;113398.84;1.45;0.0;0.0;3.65;2.45;;;2.8;1.95;;;3.22;0.0;0.0;0.0;0.98;;;1.61;MULTIPOLYGON (((602167.52 7798954.05, 602279.20 7799127.24, 602177.70 7799308.13, 601964.52 7799315.82, 601852.85 7799142.63, 601954.35 7798961.74, 602167.52 7798954.05)))
2715;113399.79;1.45;0.0;0.0;3.35;3.0;;;3.35;2.23;;;3.35;2.5;1.67;2.09;2.16;;;2.72;MULTIPOLYGON (((602807.05 7798930.97, 602918.73 7799104.16, 602817.24 7799285.05, 602604.06 7799292.74, 602492.38 7799119.55, 602593.87 7798938.67, 602807.05 7798930.97)))
2716;113401.91;1.45;0.0;0.0;3.2;3.1;;;3.5;2.28;;;3.35;1.25;1.67;1.46;1.87;;;2.41;MULTIPOLYGON (((602492.38 7799119.55, 602604.06 7799292.74, 602502.56 7799473.63, 602289.38 7799481.32, 602177.70 7799308.13, 602279.20 7799127.24, 602492.38 7799119.55)))
2717;113391.54;1.6;0.0;0.0;3.75;2.6;;;3.15;2.1;;;3.45;1.25;1.67;1.46;1.78;;;2.46;MULTIPOLYGON (((602472.01 7798411.42, 602583.68 7798584.60, 602482.19 7798765.48, 602269.02 7798773.17, 602157.34 7798599.99, 602258.84 7798419.11, 602472.01 7798411.42)))
2718;113393.66;1.3;0.0;0.0;3.5;2.1;;;2.45;1.7;;;2.98;1.25;0.0;0.63;1.17;;;1.81;MULTIPOLYGON (((602157.34 7798599.99, 602269.02 7798773.17, 602167.52 7798954.05, 601954.35 7798961.74, 601842.67 7798788.56, 601944.17 7798607.68, 602157.34 7798599.99)))
2719;113394.61;1.5;0.0;0.0;3.75;2.45;;;2.75;1.98;;;3.25;1.25;0.0;0.63;1.31;;;1.94;MULTIPOLYGON (((602796.86 7798576.91, 602908.54 7798750.09, 602807.05 7798930.97, 602593.87 7798938.67, 602482.19 7798765.48, 602583.68 7798584.60, 602796.86 7798576.91)))
2720;113372.92;1.3;4.36;0.0;3.35;1.7;2.95;;2.2;1.5;3.66;;2.78;2.5;1.67;2.09;1.8;2.88;;2.43;MULTIPOLYGON (((602116.62 7797183.84, 602228.29 7797357.00, 602126.80 7797537.86, 601913.64 7797545.56, 601801.98 7797372.39, 601903.47 7797191.54, 602116.62 7797183.84)))
2721;113375.04;0.4;1.22;0.0;2.7;0.35;0.5;;0.55;0.38;0.86;;1.63;1.25;0.0;0.63;0.51;0.75;;1.13;MULTIPOLYGON (((601801.98 7797372.39, 601913.64 7797545.56, 601812.15 7797726.42, 601598.99 7797734.11, 601487.32 7797560.95, 601588.82 7797380.09, 601801.98 7797372.39)))
2722;113367.73;0.2;0.0;0.0;3.25;0.15;;;0.15;0.18;;;1.7;2.5;0.0;1.25;0.72;;;1.48;MULTIPOLYGON (((602106.44 7796829.83, 602218.11 7797002.99, 602116.62 7797183.84, 601903.47 7797191.54, 601791.80 7797018.38, 601893.29 7796837.53, 602106.44 7796829.83)))
2723;113373.87;0.8;2.8;0.0;3.15;1.9;2.95;;2.8;1.35;2.88;;2.97;1.25;1.67;1.46;1.41;2.17;;2.22;MULTIPOLYGON (((602756.10 7797160.76, 602867.77 7797333.92, 602766.29 7797514.78, 602553.13 7797522.47, 602441.45 7797349.31, 602542.94 7797168.45, 602756.10 7797160.76)))
2724;113375.99;1.4;5.0;0.0;3.05;2.1;3.2;;3.05;1.75;4.1;;3.05;2.5;1.67;2.09;1.92;3.1;;2.57;MULTIPOLYGON (((602441.45 7797349.31, 602553.13 7797522.47, 602451.64 7797703.33, 602238.47 7797711.03, 602126.80 7797537.86, 602228.29 7797357.00, 602441.45 7797349.31)))
2725;113376.93;0.95;0.01;0.0;3.95;1.4;2.7;;2.45;1.17;1.36;;3.2;0.0;0.0;0.0;0.59;0.68;;1.6;MULTIPOLYGON (((603080.94 7797326.22, 603192.62 7797499.39, 603091.13 7797680.25, 602877.97 7797687.95, 602766.29 7797514.78, 602867.77 7797333.92, 603080.94 7797326.22)))
2726;113379.05;1.45;3.21;0.0;3.35;2.1;3.1;;3.0;1.78;3.16;;3.18;1.25;0.0;0.63;1.21;1.9;;1.91;MULTIPOLYGON (((602766.29 7797514.78, 602877.97 7797687.95, 602776.48 7797868.81, 602563.31 7797876.50, 602451.64 7797703.33, 602553.13 7797522.47, 602766.29 7797514.78)))
2727;113368.68;0.5;0.4;0.0;2.7;2.5;2.6;;2.6;1.5;1.5;;2.65;1.25;1.67;1.46;1.48;1.48;;2.05;MULTIPOLYGON (((602745.91 7796806.75, 602857.58 7796979.90, 602756.10 7797160.76, 602542.94 7797168.45, 602431.27 7796995.29, 602532.75 7796814.44, 602745.91 7796806.75)))
2728;113370.8;1.45;3.46;0.0;3.2;2.45;2.8;;2.7;1.95;3.13;;2.95;1.25;1.67;1.46;1.71;2.3;;2.21;MULTIPOLYGON (((602431.27 7796995.29, 602542.94 7797168.45, 602441.45 7797349.31, 602228.29 7797357.00, 602116.62 7797183.84, 602218.11 7797002.99, 602431.27 7796995.29)))
2729;113371.75;1.1;0.0;0.21;2.75;2.3;;1.63;2.45;1.7;;0.92;2.6;1.25;1.67;1.46;1.58;;1.19;2.03;MULTIPOLYGON (((603070.74 7796972.21, 603182.42 7797145.37, 603080.94 7797326.22, 602867.77 7797333.92, 602756.10 7797160.76, 602857.58 7796979.90, 603070.74 7796972.21)))
2730;113359.94;2.0;0.0;0.0;2.3;1.85;;;0.9;1.93;;;1.6;1.25;0.0;0.63;1.28;;;1.12;MULTIPOLYGON (((611018.11 7795090.59, 611129.85 7795263.73, 611028.43 7795444.57, 610815.26 7795452.27, 610703.52 7795279.12, 610804.95 7795098.29, 611018.11 7795090.59)))
2731;113362.08;2.45;0.0;0.0;1.95;2.05;;;1.2;2.25;;;1.58;0.0;0.0;0.0;1.13;;;0.79;MULTIPOLYGON (((610703.52 7795279.12, 610815.26 7795452.27, 610713.83 7795633.11, 610500.67 7795640.81, 610388.93 7795467.66, 610490.36 7795286.82, 610703.52 7795279.12)))
2732;113362.98;1.85;0.0;0.0;2.35;1.6;;;1.25;1.73;;;1.8;1.25;1.67;1.46;1.6;;;1.63;MULTIPOLYGON (((611343.01 7795256.03, 611454.76 7795429.17, 611353.34 7795610.02, 611140.17 7795617.72, 611028.43 7795444.57, 611129.85 7795263.73, 611343.01 7795256.03)))
2733;113365.13;1.45;0.0;0.0;2.2;1.85;;;0.8;1.65;;;1.5;1.25;1.67;1.46;1.56;;;1.48;MULTIPOLYGON (((611028.43 7795444.57, 611140.17 7795617.72, 611038.74 7795798.56, 610825.58 7795806.26, 610713.83 7795633.11, 610815.26 7795452.27, 611028.43 7795444.57)))
2734;113354.74;2.35;0.0;0.0;2.2;2.2;;;1.65;2.28;;;1.93;1.25;1.67;1.46;1.87;;;1.69;MULTIPOLYGON (((611007.79 7794736.61, 611119.53 7794909.75, 611018.11 7795090.59, 610804.95 7795098.29, 610693.21 7794925.15, 610794.63 7794744.31, 611007.79 7794736.61)))
2735;113356.89;1.9;0.0;0.0;2.0;2.15;;;1.1;2.03;;;1.55;1.25;1.67;1.46;1.75;;;1.51;MULTIPOLYGON (((610693.21 7794925.15, 610804.95 7795098.29, 610703.52 7795279.12, 610490.36 7795286.82, 610378.62 7795113.68, 610480.05 7794932.85, 610693.21 7794925.15)))
2736;113357.79;1.9;0.0;0.0;2.45;1.5;;;1.35;1.7;;;1.9;1.25;1.67;1.46;1.58;;;1.68;MULTIPOLYGON (((611332.69 7794902.05, 611444.44 7795075.19, 611343.01 7795256.03, 611129.85 7795263.73, 611018.11 7795090.59, 611119.53 7794909.75, 611332.69 7794902.05)))
2737;113369.41;2.0;0.0;0.0;2.3;1.1;;;1.1;1.55;;;1.7;0.0;1.67;0.84;1.2;;;1.27;MULTIPOLYGON (((610399.24 7795821.66, 610510.98 7795994.81, 610409.55 7796175.66, 610196.38 7796183.36, 610084.64 7796010.20, 610186.07 7795829.36, 610399.24 7795821.66)))
2738;113371.56;1.65;0.0;0.0;2.25;0.45;;;1.3;1.05;;;1.78;1.25;1.67;1.46;1.25;;;1.62;MULTIPOLYGON (((610084.64 7796010.20, 610196.38 7796183.36, 610094.94 7796364.21, 609881.77 7796371.91, 609770.04 7796198.75, 609871.47 7796017.90, 610084.64 7796010.20)))
2739;113372.46;2.05;0.0;0.0;2.3;0.6;;;1.45;1.33;;;1.88;1.25;1.67;1.46;1.4;;;1.67;MULTIPOLYGON (((610724.15 7795987.11, 610835.89 7796160.27, 610734.46 7796341.12, 610521.29 7796348.82, 610409.55 7796175.66, 610510.98 7795994.81, 610724.15 7795987.11)))
2740;113374.6;1.75;0.0;0.0;2.65;0.65;;;1.75;1.2;;;2.2;0.0;1.67;0.84;1.02;;;1.52;MULTIPOLYGON (((610409.55 7796175.66, 610521.29 7796348.82, 610419.85 7796529.68, 610206.68 7796537.37, 610094.94 7796364.21, 610196.38 7796183.36, 610409.55 7796175.66)))
2741;113364.22;2.2;0.0;0.0;2.25;2.25;;;1.15;2.23;;;1.7;1.25;1.67;1.46;1.85;;;1.58;MULTIPOLYGON (((610388.93 7795467.66, 610500.67 7795640.81, 610399.24 7795821.66, 610186.07 7795829.36, 610074.34 7795656.21, 610175.77 7795475.36, 610388.93 7795467.66)))
2742;113366.37;1.4;0.0;0.0;2.25;0.75;;;0.9;1.08;;;1.58;1.25;1.67;1.46;1.27;;;1.52;MULTIPOLYGON (((610074.34 7795656.21, 610186.07 7795829.36, 610084.64 7796010.20, 609871.47 7796017.90, 609759.74 7795844.75, 609861.17 7795663.90, 610074.34 7795656.21)))
2743;113367.27;2.15;0.0;0.09;1.9;1.85;;3.31;1.35;2.0;;1.7;1.63;0.0;0.0;0.0;1.0;;0.85;0.82;MULTIPOLYGON (((610713.83 7795633.11, 610825.58 7795806.26, 610724.15 7795987.11, 610510.98 7795994.81, 610399.24 7795821.66, 610500.67 7795640.81, 610713.83 7795633.11)))
2744;113363.88;1.8;0.0;0.0;2.35;2.2;;;1.25;2.0;;;1.8;1.25;1.67;1.46;1.73;;;1.63;MULTIPOLYGON (((611982.51 7795232.93, 612094.26 7795406.08, 611992.84 7795586.92, 611779.67 7795594.62, 611667.93 7795421.47, 611769.35 7795240.63, 611982.51 7795232.93)))
2768;113372.79;1.5;0.0;0.36;3.3;2.4;;3.83;1.1;1.95;;2.1;2.2;2.5;1.67;2.09;2.02;;2.09;2.15;MULTIPOLYGON (((609130.53 7796221.85, 609242.26 7796395.00, 609140.82 7796575.86, 608927.65 7796583.55, 608815.92 7796410.40, 608917.36 7796229.54, 609130.53 7796221.85)))
2769;113384.38;1.15;1.91;0.0;3.6;2.5;3.25;;2.35;1.83;2.58;;2.98;1.25;0.0;0.63;1.23;1.61;;1.81;MULTIPOLYGON (((608196.96 7797141.53, 608308.69 7797314.70, 608207.24 7797495.57, 607994.06 7797503.26, 607882.34 7797330.09, 607983.79 7797149.22, 608196.96 7797141.53)))
2770;113386.52;1.5;0.57;0.0;3.55;2.5;3.15;;2.15;2.0;1.86;;2.85;1.25;0.0;0.63;1.32;1.25;;1.74;MULTIPOLYGON (((607882.34 7797330.09, 607994.06 7797503.26, 607892.60 7797684.13, 607679.43 7797691.83, 607567.71 7797518.65, 607669.16 7797337.79, 607882.34 7797330.09)))
2771;113387.44;1.5;0.38;0.0;3.75;2.35;3.05;;2.05;1.93;1.72;;2.9;2.5;3.33;2.92;2.42;2.32;;2.91;MULTIPOLYGON (((608521.86 7797307.00, 608633.59 7797480.17, 608532.14 7797661.04, 608318.96 7797668.74, 608207.24 7797495.57, 608308.69 7797314.70, 608521.86 7797307.00)))
2772;113389.57;1.9;0.0;0.0;3.9;2.55;;;2.2;2.22;;;3.05;1.25;1.67;1.46;1.84;;;2.26;MULTIPOLYGON (((608207.24 7797495.57, 608318.96 7797668.74, 608217.51 7797849.61, 608004.33 7797857.31, 607892.60 7797684.13, 607994.06 7797503.26, 608207.24 7797495.57)))
2773;113379.2;1.6;0.0;0.0;4.0;1.95;;;1.55;1.78;;;2.78;2.5;1.67;2.09;1.94;;;2.43;MULTIPOLYGON (((608186.69 7796787.50, 608298.41 7796960.67, 608196.96 7797141.53, 607983.79 7797149.22, 607872.07 7796976.06, 607973.52 7796795.20, 608186.69 7796787.50)))
2774;113381.33;1.65;0.3;0.0;3.95;2.4;3.1;;1.9;2.03;1.7;;2.93;1.25;0.0;0.63;1.33;1.17;;1.78;MULTIPOLYGON (((607872.07 7796976.06, 607983.79 7797149.22, 607882.34 7797330.09, 607669.16 7797337.79, 607557.44 7797164.62, 607658.90 7796983.75, 607872.07 7796976.06)))
2775;113382.25;1.5;0.0;0.0;3.8;1.8;;;1.65;1.65;;;2.72;2.5;1.67;2.09;1.87;;;2.41;MULTIPOLYGON (((608511.58 7796952.97, 608623.31 7797126.14, 608521.86 7797307.00, 608308.69 7797314.70, 608196.96 7797141.53, 608298.41 7796960.67, 608511.58 7796952.97)))
2776;113378.89;1.6;0.0;0.0;3.25;1.4;;;1.45;1.5;;;2.35;1.25;1.67;1.46;1.48;;;1.91;MULTIPOLYGON (((609780.33 7796552.77, 609892.07 7796725.93, 609790.63 7796906.79, 609577.46 7796914.49, 609465.72 7796741.32, 609567.16 7796560.46, 609780.33 7796552.77)))
2777;113381.02;1.6;0.0;0.0;3.25;1.7;;;1.2;1.65;;;2.23;1.25;1.67;1.46;1.56;;;1.85;MULTIPOLYGON (((609465.72 7796741.32, 609577.46 7796914.49, 609476.01 7797095.35, 609262.84 7797103.05, 609151.11 7796929.88, 609252.55 7796749.02, 609465.72 7796741.32)))
2778;113381.93;2.1;0.0;0.0;3.25;1.0;;;1.75;1.55;;;2.5;0.0;0.0;0.0;0.78;;;1.25;MULTIPOLYGON (((610105.24 7796718.23, 610216.98 7796891.40, 610115.55 7797072.26, 609902.37 7797079.96, 609790.63 7796906.79, 609892.07 7796725.93, 610105.24 7796718.23)))
2779;113384.07;2.3;0.0;0.0;3.6;1.65;;;1.7;1.98;;;2.65;1.25;1.67;1.46;1.72;;;2.05;MULTIPOLYGON (((609790.63 7796906.79, 609902.37 7797079.96, 609800.93 7797260.83, 609587.75 7797268.52, 609476.01 7797095.35, 609577.46 7796914.49, 609790.63 7796906.79)))
2780;113373.7;1.45;0.0;0.0;2.95;0.2;;;0.7;0.83;;;1.83;1.25;1.67;1.46;1.15;;;1.65;MULTIPOLYGON (((609770.04 7796198.75, 609881.77 7796371.91, 609780.33 7796552.77, 609567.16 7796560.46, 609455.43 7796387.30, 609556.87 7796206.45, 609770.04 7796198.75)))
2781;113375.84;0.95;0.0;0.0;3.5;1.7;;;1.35;1.33;;;2.42;2.5;1.67;2.09;1.71;;;2.26;MULTIPOLYGON (((609455.43 7796387.30, 609567.16 7796560.46, 609465.72 7796741.32, 609252.55 7796749.02, 609140.82 7796575.86, 609242.26 7796395.00, 609455.43 7796387.30)))
2782;113376.74;1.8;0.0;0.0;2.9;0.35;;;1.1;1.08;;;2.0;1.25;0.0;0.63;0.86;;;1.32;MULTIPOLYGON (((610094.94 7796364.21, 610206.68 7796537.37, 610105.24 7796718.23, 609892.07 7796725.93, 609780.33 7796552.77, 609881.77 7796371.91, 610094.94 7796364.21)))
2783;113388.35;1.7;0.0;0.0;3.6;2.6;;;2.25;2.15;;;2.93;1.25;0.0;0.63;1.39;;;1.78;MULTIPOLYGON (((609161.39 7797283.91, 609273.13 7797457.09, 609171.68 7797637.96, 608958.50 7797645.65, 608846.77 7797472.48, 608948.22 7797291.61, 609161.39 7797283.91)))
2784;113390.49;1.75;3.01;0.0;3.25;2.85;3.45;;2.7;2.3;3.23;;2.98;2.5;1.67;2.09;2.19;2.66;;2.54;MULTIPOLYGON (((608846.77 7797472.48, 608958.50 7797645.65, 608857.05 7797826.53, 608643.87 7797834.22, 608532.14 7797661.04, 608633.59 7797480.17, 608846.77 7797472.48)))
2785;113391.4;1.65;0.0;0.0;3.7;2.45;;;1.65;2.05;;;2.68;1.25;1.67;1.46;1.76;;;2.07;MULTIPOLYGON (((609486.31 7797449.39, 609598.04 7797622.57, 609496.60 7797803.44, 609283.42 7797811.14, 609171.68 7797637.96, 609273.13 7797457.09, 609486.31 7797449.39)))
2786;113393.54;1.85;0.05;0.0;3.75;2.55;3.0;;2.2;2.2;1.53;;2.98;1.25;0.0;0.63;1.42;1.08;;1.81;MULTIPOLYGON (((609171.68 7797637.96, 609283.42 7797811.14, 609181.97 7797992.01, 608968.78 7797999.71, 608857.05 7797826.53, 608958.50 7797645.65, 609171.68 7797637.96)))
2787;113383.16;1.4;0.0;0.22;4.1;2.25;;2.5;1.45;1.83;;1.36;2.78;1.25;1.67;1.46;1.65;;1.41;2.12;MULTIPOLYGON (((609151.11 7796929.88, 609262.84 7797103.05, 609161.39 7797283.91, 608948.22 7797291.61, 608836.49 7797118.44, 608937.93 7796937.58, 609151.11 7796929.88)))
2788;113385.3;1.45;0.05;0.0;3.8;2.15;3.1;;1.6;1.8;1.58;;2.7;1.25;1.67;1.46;1.63;1.52;;2.08;MULTIPOLYGON (((608836.49 7797118.44, 608948.22 7797291.61, 608846.77 7797472.48, 608633.59 7797480.17, 608521.86 7797307.00, 608623.31 7797126.14, 608836.49 7797118.44)))
2789;113386.21;1.4;0.0;0.0;4.15;2.1;;;1.5;1.75;;;2.83;1.25;0.0;0.63;1.19;;;1.73;MULTIPOLYGON (((609476.01 7797095.35, 609587.75 7797268.52, 609486.31 7797449.39, 609273.13 7797457.09, 609161.39 7797283.91, 609262.84 7797103.05, 609476.01 7797095.35)))
